
------------------------------------------------------------------------------

tsLinesOfCode, v2.4.0 (build 07/31/2013)

  Author(s): Richard S. Gordon
  Copyright (c) 2007-2013 Richard S. Gordon.
		All rights reserved.
  GNU General Public License, Version 3, 29 June 2007

  Credits: 

	  tsLibCLI Import & Application Launch Features: 
	  Copyright (c) 2007-2009 Frederick A. Kier. 
			All rights reserved.

	  File Extension Features of SLOCCount 2.26: 
	  Copyright (c) 2001-2004 David A. Wheeler. 
			All rights reserved.

	  Algorithm Features of COCOMO(R) 81: 
	  Copyright (c) 1981 Dr. Barry W. Boehm. 
			All rights reserved.

	  Python Logging Module API Features: 
	  Copyright (c) 2001-2013 Python Software Foundation.
			All rights reserved.
	  PSF License Agreement for Python 2.7.3 & 3.3.0

------------------------------------------------------------------------------

		Individual Source Code Feature Statistics

    CODE    CMNTS    LINES    WORDS    CHARS PATH/FILE
     344      546      890     2256    30074 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/test_tsWxScrolledWindowDual.py
     683      517     1200     2866    39856 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/test_tsWxSplashScreen.py
     870      816     1686     4542    57117 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/test_tsWxSystemSettings.py
     839      842     1681     4359    58899 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/test_tsWxWidgets.py
     545      606     1151     4400    41471 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsCxGlobals.py
      93      342      435     1801    17016 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLinesOfCodeProjectMetrics.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLinesOfCodeProjectMetricsStatistics.txt
     878      874     1752     4184    54604 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsPlatformQuery.py
       0      187      187      506     7942 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsPlatformQuery.txt
       0      187      187      511     7961 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsPlatformQuery__RunTimeEnvironment.txt
     651      658     1309     4370    46235 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsStripComments.py
     185      178      363      914    10701 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsStripLineNumbers.py
     130       95      225      602     6928 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsTreeCopy.py
     143      109      252      704     8197 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsTreeTrimLines.py
      48      268      316     1462    12072 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/wingdbstub.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/__init__.py
       0     1511     1511     6800    71718 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/$README-tsDemoArchive.txt
       0       56       56      330     3447 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/$TermsAndConditions.txt
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/__init__.py
       0      276      276      854     9711 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/$README-tsWxGTUI_PyVx.txt
     135      109      244      798     7651 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/demo_tsWxFrame.py
      43       48       91      310     2860 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/demo_wxFrame.py
      29       18       47      103     1081 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_cursesOverlappingPanels.py
      40       24       64      154     1578 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_cursesPanels.py
     236      238      474     1181    15328 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_TermsAndConditions.py
     139      261      400     1505    14453 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsApplication.py
     158      310      468     1837    16686 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsCommandLineEnv.py
      87       87      174      499     5406 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsCommandLineInterface.py
      57      134      191      695     6054 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsCxGlobals.py
     419      210      629     1476    18189 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsDoubleLinkedList.py
     136      119      255      674     8189 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsExceptions.py
     342      240      582     1728    21038 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsLogger.py
     136      131      267      877     8932 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsOperatorSettingsParser.py
     267      182      449     1089    13999 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsPlatformRunTimeEnvironment.py
       0      183      183      496     7578 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsPlatformRunTimeEnvironment.txt
     187      145      332      846    11167 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsReportUtilities.py
      78      118      196      551     6462 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsSysCommands.py
     291      262      553     1397    16966 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxBoxSizer.py
     381      320      701     1748    22989 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxCheckBox.py
    1092      720     1812     5258    71196 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxColorPalette.py
     317      302      619     1479    18954 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxDisplay.py
     429      217      646     1497    18570 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxDoubleLinkedList.py
      66      146      212      731     6504 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxGlobals.py
    1048      699     1747     5043    68645 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxGraphicalTextUserInterface.py
     332      265      597     1523    19266 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxGridSizer.py
     302      410      712     2498    24708 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxMultiFrameEnv.py
     783      513     1296     3610    48445 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxRSM.py
     414      424      838     2057    27804 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxScrolledWindow.py
     344      546      890     2256    30074 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxScrolledWindowDual.py
     683      517     1200     2866    39856 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxSplashScreen.py
     870      816     1686     4542    57117 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxSystemSettings.py
     839      842     1681     4359    58899 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/test_tsWxWidgets.py
     477      472      949     3554    35115 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsCxGlobals.py
      93      342      435     1801    17016 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsLinesOfCodeProjectMetrics.py
       0     1358     1358     4170   162376 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsLinesOfCodeProjectMetricsStatistics.txt
     262      237      499     1348    16800 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsPlatformQuery.py
       0      144      144      404     5354 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsPlatformQuery.txt
     651      658     1309     4370    46235 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsStripComments.py
     185      178      363      914    10701 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsStripLineNumbers.py
     130       95      225      602     6928 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsTreeCopy.py
     143      109      252      704     8197 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsTreeTrimLines.py
    2128     1059     3187    10313   115094 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/tsWxGlobals.py
       1       21       22       74      638 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_CLI_0_hello_world_print_statement.py
       1       23       24       86      716 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_CLI_1_hello_world_print_function.py
       1       23       24       86      726 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_CLI_2_hello_world_script_environment.py
       4       22       26       68      702 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_CLI_3_hello_world_main_module_application.py
     262      275      537     1536    18802 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_CLI_4_Command_Line_PlatformQuery_Application.py
     245      118      363      978     9612 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_GUI_0_Curses_LowLevel_WidgetApi_application.py
      13       46       59      164     1572 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_GUI_1_wxPython_HighLevel_WidgetApi_application.py
     212      313      525     1438    16951 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_GUI_2_tsWxGTUI_HighLevel_BoxSizerApi_application.py
     192      289      481     1362    15510 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/Tutorial_GUI_3_tsWxGTUI_HighLevel_WidgetApi_application.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsDemoArchive/src/__init__.py
       0      364      364     1402    12528 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/$README-tsLibCLI.txt
      85      267      352     1213    11711 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/__init__.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsApplicationPkg/__init__.py
     769      995     1764     6005    70343 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsApplicationPkg/src/tsApplication.py
      74      102      176      534     4818 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsApplicationPkg/src/__init__.py
     139      261      400     1505    14453 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsApplicationPkg/test/test_tsApplication.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineEnvPkg/__init__.py
     105      322      427     1624    15370 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineEnvPkg/src/tsCommandLineEnv.py
      74      102      176      538     4857 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineEnvPkg/src/__init__.py
     158      310      468     1837    16686 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineEnvPkg/test/test_tsCommandLineEnv.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineInterfacePkg/__init__.py
      98      129      227      696     6969 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineInterfacePkg/src/tsCommandLineInterface.py
      74      102      176      538     4878 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineInterfacePkg/src/__init__.py
      88       87      175      501     5421 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCommandLineInterfacePkg/test/test_tsCommandLineInterface.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCxGlobalsPkg/__init__.py
     545      606     1151     4400    41471 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCxGlobalsPkg/src/tsCxGlobals.py
      73       90      163      434     4208 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCxGlobalsPkg/src/__init__.py
     236      238      474     1181    15328 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCxGlobalsPkg/test/test_TermsAndConditions.py
      58      134      192      697     6069 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsCxGlobalsPkg/test/test_tsCxGlobals.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsDoubleLinkedListPkg/__init__.py
     532      592     1124     3026    35014 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsDoubleLinkedListPkg/src/tsDoubleLinkedList.py
      74      103      177      544     4909 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsDoubleLinkedListPkg/src/__init__.py
     419      210      629     1476    18189 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsDoubleLinkedListPkg/test/test_tsDoubleLinkedList.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsExceptionPkg/__init__.py
     579      299      878     2122    28590 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsExceptionPkg/src/tsExceptions.py
      74      102      176      538     4846 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsExceptionPkg/src/__init__.py
     137      119      256      676     8204 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsExceptionPkg/test/test_tsExceptions.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsGistGetTerminalSizePkg/__init__.py
     103      117      220      715     6965 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsGistGetTerminalSizePkg/src/tsGistGetTerminalSize.py
      74      104      178      545     4962 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsGistGetTerminalSizePkg/src/__init__.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsLoggerPkg/__init__.py
     952     1051     2003     6775    72220 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsLoggerPkg/src/tsLogger.py
      74       97      171      484     4487 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsLoggerPkg/src/__init__.py
     343      240      583     1730    21053 /cygdrive/d/WR/SoftwareGadgetry-PyPI/tsWxGTUI_PyVx/Python-3x/tsWxGTUI_Py3x/tsLibCLI/tsLoggerPkg/test/test_tsLogger.py
