
------------------------------------------------------------------------------

tsLinesOfCode, v2.4.0 (build 07/31/2013)

  Author(s): Richard S. Gordon
  Copyright (c) 2007-2013 Richard S. Gordon.
		All rights reserved.
  GNU General Public License, Version 3, 29 June 2007

  Credits: 

	  tsLibCLI Import & Application Launch Features: 
	  Copyright (c) 2007-2009 Frederick A. Kier. 
			All rights reserved.

	  File Extension Features of SLOCCount 2.26: 
	  Copyright (c) 2001-2004 David A. Wheeler. 
			All rights reserved.

	  Algorithm Features of COCOMO(R) 81: 
	  Copyright (c) 1981 Dr. Barry W. Boehm. 
			All rights reserved.

	  Python Logging Module API Features: 
	  Copyright (c) 2001-2013 Python Software Foundation.
			All rights reserved.
	  PSF License Agreement for Python 2.7.3 & 3.3.0

------------------------------------------------------------------------------

		Individual Source Code Feature Statistics

    CODE    CMNTS    LINES    WORDS    CHARS PATH/FILE
      13       46       59      164     1572 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-4-DeveloperTutorialFiles/Tutorial_GUI_1_wxPython_HighLevel_WidgetApi_application.py
     212      313      525     1438    16951 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-4-DeveloperTutorialFiles/Tutorial_GUI_2_tsWxGTUI_HighLevel_BoxSizerApi_application.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-4-DeveloperTutorialFiles/__init__.py
       0       78       78      382     2981 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-5-UsageTermsAndConditions/$README-UsageTermsAndConditions.txt
       0      248      248     1111     9984 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-5-UsageTermsAndConditions/COPYRIGHT.txt
       0     2895     2895    19223   133326 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-5-UsageTermsAndConditions/LICENSE.txt
       0       48       48      177     1807 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-5-UsageTermsAndConditions/NOTICES.txt
       0       97       97      385     3578 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocCLI/tsDocCLI-5-UsageTermsAndConditions/SplashScreenDesignersGuide.txt
       0      219      219      634     7008 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocGUI/README-tsDocGUI.txt
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocGUI/__init__.py
       0       67       67      296     3195 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsDocGUI/ASCII-Text-Files/README_BMP.txt
       0      316      316     1343    10878 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/README-tsLibCLI.txt
      84      189      273      876     8959 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/__init__.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsApplicationPkg/__init__.py
     769      995     1764     5985    72059 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsApplicationPkg/src/tsApplication.py
      74      102      176      533     4816 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsApplicationPkg/src/__init__.py
     139      261      400     1502    14447 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsApplicationPkg/test/test_tsApplication.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineEnvPkg/__init__.py
     104      322      426     1618    15347 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineEnvPkg/src/tsCommandLineEnv.py
      74      102      176      537     4855 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineEnvPkg/src/__init__.py
     158      310      468     1834    16680 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineEnvPkg/test/test_tsCommandLineEnv.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineInterfacePkg/__init__.py
      98      127      225      694     6893 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineInterfacePkg/src/tsCommandLineInterface.py
      74      102      176      537     4876 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineInterfacePkg/src/__init__.py
      87       87      174      496     5400 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCommandLineInterfacePkg/test/test_tsCommandLineInterface.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCxGlobalsPkg/__init__.py
     477      472      949     3551    35109 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCxGlobalsPkg/src/tsCxGlobals.py
      73       87      160      416     4075 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCxGlobalsPkg/src/__init__.py
      57      134      191      693     6050 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsCxGlobalsPkg/test/test_tsCxGlobals.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsDoubleLinkedListPkg/__init__.py
     532      590     1122     3025    34936 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsDoubleLinkedListPkg/src/tsDoubleLinkedList.py
      74      102      176      533     4826 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsDoubleLinkedListPkg/src/__init__.py
     419      210      629     1474    18185 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsDoubleLinkedListPkg/test/test_tsDoubleLinkedList.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsExceptionPkg/__init__.py
     578      299      877     2119    28573 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsExceptionPkg/src/tsExceptions.py
      74      102      176      537     4844 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsExceptionPkg/src/__init__.py
     136      119      255      663     8167 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsExceptionPkg/test/test_tsExceptions.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsLoggerPkg/__init__.py
     949     1049     1998     6734    73935 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsLoggerPkg/src/tsLogger.py
      74       97      171      483     4485 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsLoggerPkg/src/__init__.py
     342      240      582     1714    21010 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsLoggerPkg/test/test_tsLogger.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsOperatorSettingsParserPkg/__init__.py
     862      879     1741     4476    53997 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsOperatorSettingsParserPkg/src/tsOperatorSettingsParser.py
     138      175      313     1140    11725 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsOperatorSettingsParserPkg/src/tsOperatorSettingsParserBuilder.py
      74      104      178      539     4947 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsOperatorSettingsParserPkg/src/__init__.py
     136      131      267      874     8926 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsOperatorSettingsParserPkg/test/test_tsOperatorSettingsParser.py
     904      792     1696     4445    54256 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsOperatorSettingsParserPkg/test/tsOperatorSettingsParser.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsPlatformRunTimeEnvironmentPkg/__init__.py
      97      112      209      654     6500 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsPlatformRunTimeEnvironmentPkg/src/tsGistGetTerminalSize.py
     454      324      778     2442    27994 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsPlatformRunTimeEnvironmentPkg/src/tsPlatformRunTimeEnvironment.py
      75      104      179      545     5003 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsPlatformRunTimeEnvironmentPkg/src/__init__.py
     267      182      449     1087    13995 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsPlatformRunTimeEnvironmentPkg/test/test_tsPlatformRunTimeEnvironment.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsReportUtilityPkg/__init__.py
     369      482      851     2889    31843 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsReportUtilityPkg/src/tsReportUtilities.py
      74      101      175      537     4856 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsReportUtilityPkg/src/__init__.py
     187      145      332      843    11161 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsReportUtilityPkg/test/test_tsReportUtilities.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsSysCommandPkg/__init__.py
     143      135      278      703     9255 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsSysCommandPkg/src/tsSysCommands.py
      74      102      176      537     4847 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsSysCommandPkg/src/__init__.py
      78      118      196      549     6448 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibCLI/tsSysCommandPkg/test/test_tsSysCommand.py
       0      156      156      853     6419 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/README-tsLibGUI.txt
      75      123      198      628     5530 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/__init__.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/__init__.py
     258        1      259     1788    13758 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/notes/tsWxColor256.py
     256        0      256      768     5576 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/notes/xterm-256color.py
     119       55      174      349     4637 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/runPydoc_script.sh
     143      353      496     1929    19289 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWx.py
     131      154      285      842     8094 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxAcceleratorEntry.py
      97      123      220      791     7288 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxAcceleratorTable.py
     283      332      615     2043    21563 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxApp.py
     486      656     1142     4179    42280 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxBoxSizer.py
     270      300      570     1780    20570 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxButton.py
      61       92      153      482     4401 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxCallLater.py
     155      225      380      944    10772 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxCaret.py
     418      385      803     2271    27783 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxCheckBox.py
     139      136      275      921     9072 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxChoice.py
     192      292      484     1474    15378 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxColor.py
     182      200      382     1525    14776 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxColorDatabase.py
     155      136      291      879     9318 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxControl.py
      82      138      220      756     7456 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxControlWithItems.py
     101      162      263      907     8488 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxCursor.py
     167      194      361     1295    11930 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxDebugHandlers.py
     458      581     1039     3273    38516 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxDialog.py
     298      331      629     1748    22474 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxDialogButton.py
     408      461      869     2213    28623 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxDisplay.py
     532      551     1083     2908    33582 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxDoubleLinkedList.py
      64      102      166      557     4809 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEraseEvent.py
     623      551     1174     3707    42444 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEvent.py
      72       92      164      568     5272 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEventDaemon.py
    1084     1274     2358     7881    88408 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEventLoop.py
      61      110      171      552     5067 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEventLoopActivator.py
      80      120      200      620     6774 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEventQueueEntry.py
      80      109      189      578     5926 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEventTableEntry.py
     713     1440     2153     7530    76971 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxEvtHandler.py
     109      641      750     2909    25240 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxFlexGridSizer.py
      71      100      171      551     4845 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxFocusEvent.py
     606      691     1297     3847    47573 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxFrame.py
     289      330      619     1720    21749 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxFrameButton.py
     397      343      740     2145    25560 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxGauge.py
    2116      989     3105     9937   111553 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxGlobals.py
    2519     5171     7690    24478   292933 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxGraphicalTextUserInterface.py
      62      122      184      860     6791 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxGridBagSizer.py
     361      473      834     2985    28050 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxGridSizer.py
      60      145      205      865     7127 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxItemContainer.py
     127      280      407     1474    13468 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxKeyboardState.py
     128      372      500     2326    18813 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxKeyEvent.py
     136      151      287      989     9750 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxListBox.py
     227     1132     1359     6570    54107 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxLog.py
      78      192      270     1183     9910 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxMenu.py
     332      360      692     1652    21305 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxMenuBar.py
     332      457      789     2246    25835 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxMouseEvent.py
     142      197      339     1082    11052 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxMouseState.py
     185      504      689     2464    25137 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxMultiFrameEnv.py
     276      256      532     1378    16056 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxNonLinkedList.py
     310      571      881     3349    33163 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxObject.py
     229      239      468     1544    16592 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPanel.py
     154      143      297     1027    10434 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPasswordEntryDialog.py
     193      232      425     1300    13393 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPoint.py
     382      610      992     3000    34145 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPyApp.py
     142      157      299      921     9009 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPyEventBinder.py
     326      310      636     1901    22373 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPyOnDemandOutputWindow.py
      72       98      170      565     5142 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPySimpleApp.py
     102      152      254      919     8186 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxPySizer.py
     434      465      899     2419    30448 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxRadioBox.py
     419      357      776     2015    26306 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxRadioButton.py
     576      680     1256     3746    41826 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxRect.py
     156      169      325     1110    10953 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxScreen.py
     515     1413     1928     5558    70496 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxScrollBar.py
     572      749     1321     3488    45460 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxScrollBarButton.py
     412      481      893     2771    31510 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxScrollBarGauge.py
     986     2173     3159    10246   121336 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxScrolled.py
     625      808     1433     3718    48581 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxScrolledText.py
     103      185      288     1213    10709 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxScrolledWindow.py
      66       90      156      487     4543 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxShowEvent.py
     253      302      555     1600    17014 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSize.py
     989     1598     2587     8058    83330 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSizer.py
     327      433      760     2292    23981 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSizerFlags.py
     679      905     1584     4341    48246 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSizerItem.py
     323      191      514     1452    16888 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSizerItemList.py
      73      115      188      529     5309 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSizerSpacer.py
     241      203      444     1310    14841 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSlider.py
     127      137      264      778     8251 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxSplashScreen.py
     267      317      584     1752    19717 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxStaticBox.py
     304      404      708     2280    25140 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxStaticBoxSizer.py
     224      218      442     1362    14825 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxStaticLine.py
     267      213      480     1405    16688 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxStaticText.py
     424      363      787     2452    27350 /cygdrive/d/WR/SoftwareGadgetry-PyPI/Python-2x/tsWxGTUI_Py2x/tsLibGUI/tsWxPkg/src/tsWxStatusBar.py
