
------------------------------------------------------------------------------

tsLinesOfCode, v2.0.0 (build 04/14/2013)

  Author(s): Richard S. Gordon
  Copyright (c) 2007-2013 Richard S. Gordon.
		All rights reserved.
  GNU General Public License, Version 3, 29 June 2007

  Credits:

	  tsLibCLI Import & Application Launch Features:
	  Copyright (c) 2007-2009 Frederick A. Kier.
			All rights reserved.

	  File Extension Features of SLOCCount 2.26:
	  Copyright (c) 2001-2004 David A. Wheeler.
			All rights reserved.

	  Algorithm Features of COCOMO(R) 81:
	  Copyright (c) 1981 Dr. Barry W. Boehm.
			All rights reserved.

	  Python Logging Module API Features:
	  Copyright (c) 2001-2013 Python Software Foundation.
			All rights reserved.
	  PSF License Agreement for Python 2.7.3 & 3.3.0

------------------------------------------------------------------------------

    CODE    CMNTS    LINES    WORDS    CHARS PATH/FILE
      52      107      159      589     4252 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxIconizeEvent.py
      80       86      166      715     5097 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxIdleEvent.py
      46      106      152      569     4158 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxInitDialogEvent.py
     116       90      206      422     3851 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxJoystickEvent.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxKeyEvent.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxListEvent.py
      44      105      149      549     3964 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxMaximizeEvent.py
      80       84      164      504     3671 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxMenuEvent.py
      58      110      168      617     4642 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxMouseCaptureChangedEvent.py
      46       76      122      446     3321 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxMouseCaptureLostEvent.py
      84      116      200      645     4791 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxMoveEvent.py
     134      100      234      624     5518 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxNavigationKeyEvent.py
      32      102      134      506     3644 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxNcPaintEvent.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxNotebookEvent.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxNotifyEvent.py
      33      103      136      607     4269 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxPaintEvent.py
      55      109      164      617     4541 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxPaletteChangedEvent.py
      46      105      151      557     4091 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxPowerEvent.py
      30      111      141      289     2938 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxProcessEvent.py
      37      104      141      564     4015 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxPyEvent.py
      77      112      189      611     4731 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxQueryLayoutInfoEvent.py
      60      110      170      581     4431 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxQueryNewPaletteEvent.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxScrollEvent.py
     100       86      186      514     4421 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxScrollWinEvent.py
      92       89      181      461     3500 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxSetCursorEvent.py
      71       80      151      432     3198 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxSizeEvent.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxSpinEvent.py
      42      106      148      591     4265 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxSysColourChangedEvent.py
      32      102      134      507     3670 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxTaskBarIconEvent.py
      36      103      139      514     3726 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/drafts/UnimplementedClasses/tsWxTimerEvent.py
       0      152      152      669     5912 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/$To-Do-List.txt
     356      180      536     1436    14965 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/bookctrl.cpp
      65       59      124      356     4009 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/buttonbar.h
      67       44      111      280     3369 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/collpaneg.h
     424      243      667     1817    19062 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/framecmn.cpp
      17      231      248     1304     9474 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/infobar.h
     889      137     1026     2730    34357 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/layout.cpp
      96       95      191      546     5640 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/layout.h
     133       95      228      741     7232 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/laywin.h
     349      205      554     1226    15200 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/mediactrlcmn.cpp
      69       87      156      548     5147 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/notebook.h
      37       55       92      250     2790 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/panel.h
      75       61      136      277     4422 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/panelcmn.cpp
     101       88      189      567     6441 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/pickerbase.cpp
    1647      584     2231     5579    64835 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/prntbase.cpp
    1811      847     2658     8472    75942 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/sizer-new.cpp
     871      428     1299     4474    39369 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/sizer-new.h
    1815      850     2665     8491    76164 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/sizer.cpp
     870      425     1295     4460    39236 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/sizer.h
     117       77      194      391     5665 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/textdlgg.cpp
     251      193      444     1706    14659 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/toplvcmn.cpp
    2612     1226     3838    11476   113901 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/wincmn.cpp
     340     3139     3479    15304   122519 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/window.h
       0      114      114      917     5747 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/windowsizing.h
      84       85      169      595     5678 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/notes/wizard.h
     186      237      423     1103    13408 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsApplication.py
     472      585     1057     2446    33091 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsCommandLineEnv.py
     852      760     1612     5416    61219 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsLogger.py
      74      105      179      743     7553 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsOptionParser.py
     353      230      583     1835    21089 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsPlatformRunTimeEnvironment.py
     350      300      650     1972    23860 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsReportUtilities.py
     156      154      310      830    11058 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsSysCommands.py
      24       58       82      181     1833 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/src/src_for_pylint/tsThreadPool.py
     762      595     1357     3183    45284 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/draft_tsWxWidgets.py
       9        2       11       42      319 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/ipv4socketclient.py
      13        2       15       51      414 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/ipv4socketserver.py
      26        2       28       89      697 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/ipv6socketclient.py
      31        2       33       98      835 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/ipv6socketserver.py
     879      566     1445     3818    52825 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/new_test_tsWxRSM.py
    1400     1420     2820     7909    95664 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/process_tsWxLinesOfCode.py
      36       53       89      337     2855 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/RobinDunnExample.py
    2222      793     3015     8338   131036 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/rsg_aui_demo.py
      64        1       65      449     4054 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/runPylint.sh
      20       11       31       81      779 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/sample_delwin.py
      16        5       21       64      607 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/sample_textCtrlCursor.py
      20        3       23       66      394 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_assert_valid_sizer_flags.py
       6        1        7       26      138 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_bitshift.py
      19       13       32       57      744 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_BoxSizer.py
     587       21      608     3736    27412 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_colorRGBList.py
     523        2      525     3291    27660 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_colors.py
       6        9       15       47      410 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_copyright.py
      32       25       57      182     1709 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_dictkey.py
     200      261      461     1384    15232 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_GetOptions.py
      65      128      193     1215    10078 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_Partitioning.py
      24        4       28       67      872 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_topLevel.py
     934      544     1478     4334    64234 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsCurses.py
     906      573     1479     4367    64334 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsDiagnosticCurses.py
      41       33       74      222     1910 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsParseAcceleratorTextLabel.py
     143       86      229      561     7582 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsReportUtilities.py
      59      102      161      382     3596 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxAcceleratorEntry.py
    2222      793     3015     8338   132659 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxAUI.py
     264      241      505     1180    14706 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxBoxSizer.py
     320      278      598     1379    18999 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxCheckBox.py
     166      107      273      618     7884 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxCheckBoxEvent.py
    1382     1432     2814     8117    96506 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxCliLinesOfCode.py
     934      557     1491     4359    64509 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxCurses.py
     414      288      702     1895    23484 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxDiagnostic.py
     236      236      472     1286    14646 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxDialogDemo.py
     129      106      235      625     6990 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxDisplay.py
     520      452      972     2534    30025 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxEvents.py
     457      379      836     1853    25630 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxFieldMarkup.py
     338      273      611     1448    18315 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxFileCommander.py
      66       96      162      466     4119 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxFrame.py
     280      262      542     1224    16488 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxGauge.py
      98      109      207      483     5325 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxGraphicalTextUserInterface.py
     301      244      545     1300    16962 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxGridSizer.py
     329       93      422     1011    13245 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxKeyEvents.py
    1517     1562     3079     8834   104809 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxLinesOfCode.py
     276      253      529     1220    15632 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxLogo.py
     467      351      818     2235    27954 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxMarkupDiagnostic.py
     854      706     1560     3764    53493 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxMetrics.py
      47       31       78      268     2533 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxMidiWindow.py
     111      103      214      470     5728 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxMouseEvent.py
     738      803     1541     3810    53058 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxOverlays.py
     259      282      541     1269    15787 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxPasswordEntryDialog.py
      81       98      179      513     4788 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxPySimpleApp.py
     304      284      588     1317    17854 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxRadioBox.py
     159      115      274      606     7823 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxRadioBoxEvent.py
     849      630     1479     3986    53592 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxRSM.py
     273      252      525     1182    15799 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxScrollBar.py
     341      366      707     1631    22808 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxScrolled.py
     341      366      707     1631    22808 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxScrolled3Boxes.py
     353      382      735     1689    23821 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxScrolledWindow.py
     283      504      787     1890    26078 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxScrolledWindowDual.py
     454      406      860     2044    28950 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxSplashScreen.py
     358      286      644     1534    19577 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxStaticBoxSizer.py
     263      257      520     1164    15256 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxStaticLine.py
     102       95      197      504     5166 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxStaticText.py
     503      450      953     2553    29652 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxStatusBar.py
     140      173      313      719     9864 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxSystemSettings.py
     341      409      750     2085    22145 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxTaskBar.py
     222      211      433     1103    12443 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxTemplate.py
     115      105      220      748     7213 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxTextCtrl.py
     261      281      542     1267    15764 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxTextEntryDialog.py
     814      857     1671     4210    58469 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxVt100Widgets.py
     836      844     1680     4336    58534 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxWidgets.py
     835      700     1535     3757    53052 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_tsWxWidgetsMarkup.py
      10        2       12       42      288 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_version_comparison.py
      29       18       47      126     1500 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxAUI.py
      37       21       58      177     2117 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxAUI_rsg_01.py
      33       20       53      159     1881 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxAUI_rsg_02.py
      73       23       96      332     2874 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxBoxSizer.py
      76       38      114      360     4502 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxGridBagSizer.py
      43       17       60      145     2013 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxGridSizer.py
      81       98      179      513     4780 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxPySimpleApp.py
     548      468     1016     2650    33209 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxPython.py
     532        3      535     3316    27897 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxPythonColors.py
      53      114      167      417     4579 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxSizerItemList.py
     710      735     1445     3579    48452 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wxWidgets.py
      18       14       32       89      922 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/test_wx_dir.py
    1400     1428     2828     7960    96089 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/thread_tsWxLinesOfCode.py
    1150     1281     2431     6894    83122 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/tsLinesOfCode.py
       0      291      291     1709    42688 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/tsLinesOfCodeStatistics.txt
      53       76      129      405     3920 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/tsPlatformQuery.py
      75      107      182      440     4327 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/tsWxBasicGridSizer.py
       0       20       20       76      993 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/tsWxDiagnosticLinesOfCodeStatistics.txt
    1417     1461     2878     8314    98934 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/tsWxLinesOfCode.py
     137      140      277      785     7705 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/tsWxRobinDunnExample.py
       0        0        0        0        0 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/__init__.py
     140       76      216      825     7349 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/curses/life.py
     215       58      273      638     6704 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/curses/ncurses.py
      66       28       94      298     2456 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/curses/rain.py
      34       24       58      201     1516 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/curses/repeat.py
     102       45      147      454     3386 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/curses/tclock.py
     681      225      906     2264    25499 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/test/curses/xmas.py
     124       18      142      180     3376 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/tools/create_pylint_script.py
       3        0        3        3       37 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/tools/junktab.py
     208        0      208     1456    15948 /cygdrive/d/WR/SoftwareGadgetry-Dev/Python-2.x/tsLibGUI/tsWxPkg/tools/run_pylint.sh
