
------------------------------------------------------------------------------

tsLinesOfCode, v2.4.0 (build 07/31/2013)

  Author(s): Richard S. Gordon
  Copyright (c) 2007-2013 Richard S. Gordon.
		All rights reserved.
  GNU General Public License, Version 3, 29 June 2007

  Credits: 

	  tsLibCLI Import & Application Launch Features: 
	  Copyright (c) 2007-2009 Frederick A. Kier. 
			All rights reserved.

	  File Extension Features of SLOCCount 2.26: 
	  Copyright (c) 2001-2004 David A. Wheeler. 
			All rights reserved.

	  Algorithm Features of COCOMO(R) 81: 
	  Copyright (c) 1981 Dr. Barry W. Boehm. 
			All rights reserved.

	  Python Logging Module API Features: 
	  Copyright (c) 2001-2013 Python Software Foundation.
			All rights reserved.
	  PSF License Agreement for Python 2.7.3 & 3.3.0

------------------------------------------------------------------------------

		Individual Source Code Feature Statistics

    CODE    CMNTS    LINES    WORDS    CHARS PATH/FILE
     185      178      363      914    10701 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDemoArchive\src\tsStripLineNumbers.py
     130       95      225      602     6928 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDemoArchive\src\tsTreeCopy.py
     143      109      252      704     8197 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDemoArchive\src\tsTreeTrimLines.py
       0        0        0        0        0 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDemoArchive\src\__init__.py
       0      186      186      549     6494 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\README-tsDocCLI.txt
       0        0        0        0        0 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\__init__.py
       0      632      632     2279    22580 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-1-GettingStartedFiles\README-GettingStarted.txt
       0      192      192      495     5945 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\$README-InstallAndRedistribute.txt
       0      242      242      642     8127 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\AUTHORS.txt
       0      663      663     3134    25049 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\BUGS.txt
       0       60       60      226     2580 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\CHANGE_LOG.txt
       0      236      236     1034     9196 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\CONFIGURE.txt
       0       39       39      114     1469 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\COPYING.txt
       0      128      128      461     6018 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\CREDITS.txt
       0       84       84      460     4719 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\FAQ.txt
       0      473      473     1732    17590 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\INSTALL.txt
       0       21       21       71      922 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\MANIFEST.txt
       0       24       24       80     1028 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\NEWS.txt
       0       21       21       72      921 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\OPERATE.txt
       0       34       34       91     1075 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\THANKS.txt
       0      704      704     3328    26795 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\TO-DO.txt
       0      299      299     1776    14056 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-2-DistributionReadMeFiles\TROUBLESHOOT.txt
       0       41       41       90     1501 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\$README-HowToUseAndModify.txt
      48       32       80      163     1597 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\fragment.py
       0      304      304     1953    13381 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-01-Title_Page.txt
       0      133      133      316     3722 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-02-Table_Of_Contents.txt
       0       32       32      133     1319 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-03-Purpose.txt
       0      100      100      516     3940 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-04-Goals.txt
       0       63       63      365     2855 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-05-Non-Goals.txt
       0      128      128      664     5482 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-06-Design_Strategy.txt
       0       80       80      429     4051 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-07-Design_Architecture.txt
       0       32       32      182     1421 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-08-Software_Configuration_Management.txt
       0      458      458     1358    16086 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-09-tsWxGTUI_Directories.txt
       0      623      623     2874    24553 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-10-tsToolkitCLI_Directories.txt
       0      121      121      641     4830 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-11-tsToolkitGUI_Directories.txt
       0      258      258     1369    10726 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-12-Features.txt
       0      139      139      689     5199 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-13-Current_Capabilities.txt
       0       59       59      233     1975 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-14-Current_Limitations.txt
       0       77       77      306     2961 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-15-Reference_Documents.txt
       0     1228     1228     4712    43887 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README-draft.txt
       0      344      344     1198    14897 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\README.txt
       0       34       34      166     1301 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-3-DeveloperReadMeFiles\wxPython-PyPI.txt
       0       36       36       90     1399 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\$README-DeveloperTutorialFiles.txt
      57      134      191      693     6050 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\test_tsCxGlobals.py
      66      146      212      727     6496 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\test_tsWxGlobals.py
     477      466      943     3516    34819 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\tsCxGlobals.py
       1       21       22       74      638 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_CLI_0_hello_world_print_statement.py
       1       23       24       86      716 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_CLI_1_hello_world_print_function.py
       1       23       24       86      726 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_CLI_2_hello_world_script_environment.py
       4       22       26       68      702 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_CLI_3_hello_world_main_module_application.py
     262      275      537     1536    18802 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_CLI_4_Command_Line_PlatformQuery_Application.py
     245      118      363      978     9612 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_GUI_0_Curses_LowLevel_WidgetApi_application.py
      13       46       59      164     1572 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_GUI_1_wxPython_HighLevel_WidgetApi_application.py
     212      313      525     1438    16951 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\Tutorial_GUI_2_tsWxGTUI_HighLevel_BoxSizerApi_application.py
       0        0        0        0        0 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-4-DeveloperTutorialFiles\__init__.py
       0       78       78      382     2981 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-5-UsageTermsAndConditions\$README-UsageTermsAndConditions.txt
       0      329      329     1367    12694 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-5-UsageTermsAndConditions\COPYRIGHT.txt
       0     2895     2895    19223   133326 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-5-UsageTermsAndConditions\LICENSE.txt
       0       48       48      177     1807 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-5-UsageTermsAndConditions\NOTICES.txt
       0       97       97      385     3578 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocCLI\tsDocCLI-5-UsageTermsAndConditions\SplashScreenDesignersGuide.txt
       0      219      219      634     7008 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocGUI\README-tsDocGUI.txt
       0        0        0        0        0 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocGUI\__init__.py
       0       67       67      296     3195 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsDocGUI\ASCII-Text-Files\README_BMP.txt
       0      316      316     1343    10878 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\README-tsLibCLI.txt
      84      189      273      877     8967 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\__init__.py
       0        0        0        0        0 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsApplicationPkg\__init__.py
     769      995     1764     6005    70342 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsApplicationPkg\src\tsApplication.py
      74      102      176      534     4818 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsApplicationPkg\src\__init__.py
     139      261      400     1505    14453 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsApplicationPkg\test\test_tsApplication.py
       0        0        0        0        0 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsCommandLineEnvPkg\__init__.py
     104      322      426     1622    15355 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsCommandLineEnvPkg\src\tsCommandLineEnv.py
      74      102      176      538     4857 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsCommandLineEnvPkg\src\__init__.py
     158      310      468     1837    16686 d:\WR\SoftwareGadgetry-PyPI\Python-3x\tsWxGTUI_Py3x\tsLibCLI\tsCommandLineEnvPkg\test\test_tsCommandLineEnv.py
